Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:644es5aYPJghtZLjM1rmSP,"Concerning Hobbits","The Lord of the Rings: The Fellowship of the Ring (Original Motion Picture Soundtrack)","Howard Shore",2001-11-19,175040,67,false,,2024-01-22T08:26:02Z,"soundtrack,score","Reprise",0.488,0.0629,2,-21.524,1,0.0342,0.843,0.406,0.133,0.175,104.311,4
spotify:track:6RhwECb503Mc6B881j7ZEw,"Czardas (Arr. Lakatos for Violin & Piano)","Violin Encores","Vittorio Monti;Lakatos",2011-01-01,247893,20,false,,2024-01-21T20:47:25Z,"classical","Decca Music Group Ltd.",0.381,0.226,2,-18.136,0,0.0554,0.934,0.486,0.095,0.348,104.121,4
spotify:track:0Z8N2t2ESzixtZAOOiQYEu,"Sonata for Violin and Guitar in A Minor, Op. 2, No. 6, MS 26: Tempo di Walzer","Paganini: Music for Violin and Guitar, Vol. 2","Niccolò Paganini;Scott St. John;Simon Wynberg",1994-05-27,98973,54,false,,2024-01-21T20:45:23Z,"classical,baroque","Naxos",0.555,0.151,9,-16.742,0,0.0477,0.882,0.573,0.0832,0.732,146.782,3
spotify:track:3TSRH5IgWTHc8QZSAmo4bz,"Cross My Heart I Hope U Die","Cross My Heart I Hope U Die","Meg Smith",2020-08-21,168874,49,false,,2024-01-21T12:32:43Z,"","NHMM LLC",0.889,0.687,11,-4.977,0,0.0572,0.125,0.0497,0.14,0.666,109.991,4
spotify:track:51v7yO07BdGgP6hv0OaDe2,"Romantic Flight - From How To Train Your Dragon Music From The Motion Picture","How To Train Your Dragon (Music From The Motion Picture)","John Powell",2010-01-01,116480,62,false,,2024-01-19T16:50:22Z,"soundtrack,score","Varese Sarabande",0.221,0.32,6,-11.829,1,0.0315,0.47,0.864,0.114,0.234,103.511,3
spotify:track:1e2QVQsoNAwAFROq8kN7M8,"Symphony No. 40 in G Minor, K. 550: I. Molto allegro","Mozart: Symphony No. 40 in G Minor, K. 550: I. Molto allegro","Wolfgang Amadeus Mozart;Il Pomo D'oro;Maxim Emelyanychev",2023-10-13,422240,37,false,,2024-01-19T08:23:26Z,"classical,opera,classical piano,chamber music,concerto,baroque","Aparté",0.346,0.295,7,-14.477,0,0.044,0.941,0.341,0.112,0.113,120.267,4
spotify:track:2Pjkku2SZrbCTygKVBxUM3,"Abdelazer: Rondeau","Essential Baroque","Henry Purcell;Academy of St. Martin in the Fields;Sir Neville Marriner",2006-01-01,97000,44,false,,2024-01-19T08:15:12Z,"baroque,early music,classical,choral,opera,chamber music,concerto,orchestral","Decca Music Group Ltd.",0.404,0.177,2,-16.993,0,0.0405,0.959,0.793,0.109,0.261,84.835,3
spotify:track:08B8Ki7qlUoT58Zd1trxkl,"Requiem In D Minor, K. 626: Sequence: VI. Lacrimosa Dies Illa","Mozart: Requiem In D Minor","Slovak Philharmonic;Jaroslava Horska;Vladimir Ruso;Peter Mikulas;Stefan Klimo;Slovak Philharmonic Chorus;Jozef Kundlák;Magdaléna Hajóssyová;Wolfgang Amadeus Mozart",1989-04-15,198666,65,false,,2024-01-19T08:11:37Z,"classical,orchestral,opera,classical piano,chamber music,concerto","Naxos",0.0733,0.0951,2,-24.366,0,0.0418,0.957,0.644,0.568,0.0731,180.489,5
spotify:track:6lo128WdLt7xP5Ejvsq1ym,"Csárdás","Gypsic","Vittorio Monti;Sarah Nemtanu;Chilly Gonzales",2010-05-31,333533,55,false,,2024-01-19T07:26:36Z,"classical,neoclassical","naïve classique",0.381,0.47,2,-9.553,1,0.0517,0.688,0.025,0.0855,0.304,78.08,4
spotify:track:3KfTNPTRmUpKpNGD1rKQzh,"Spanish Flame","Symphonie sur glace, vol. 2 (Musique pour patinage artistique)","Maxime Rodriguez",2014,160453,35,false,,2024-01-19T07:26:13Z,"tango","Ascot Music",0.609,0.716,9,-7.701,0,0.0491,0.316,0.85,0.0687,0.763,132.898,4
spotify:track:70RecAVg5QudOXfJs64sM5,"Planetarium","La La Land (Original Motion Picture Soundtrack)","Justin Hurwitz",2016-12-09,257279,62,false,,2024-01-19T07:24:48Z,"score","UMGRI Interscope",0.248,0.142,7,-15.443,1,0.0379,0.92,0.733,0.548,0.0439,128.841,4
spotify:track:6UKrqWqzDTCYBCH2OXAMC3,"I've Never Been There","Cascade Street","Yann Tiersen",1996,95093,1,false,,2024-01-19T07:24:44Z,"","Ici d'ailleurs",0.638,0.384,7,-7.193,1,0.047,0.926,0.341,0.44,0.766,99.967,4
spotify:track:0HRyrj2c5TN8R4I4rehpSg,"Adagio in C Minor","Succession: Season 1 (HBO Original Series Soundtrack)","Nicholas Britell",2019-08-09,90013,60,false,,2024-01-19T07:24:12Z,"score","Milan",0.159,0.0809,0,-17.866,0,0.0421,0.87,0.961,0.105,0.0363,131.447,4
spotify:track:07q0QVgO56EorrSGHC48y3,"I Was Made For Lovin' You","Dynasty","KISS",1979-03-23,271240,85,false,,2024-01-19T07:23:29Z,"glam rock,glam metal,hard rock,rock,classic rock","Casablanca Records",0.768,0.852,4,-6.215,1,0.038,0.214,0.0000736,0.0723,0.867,128.373,4
spotify:track:1TfqLAPs4K3s2rJMoCokcS,"Sweet Dreams (Are Made of This) - 2005 Remaster","Sweet Dreams (Are Made Of This)","Eurythmics;Annie Lennox;Dave Stewart",1983-01-04,216933,85,false,,2024-01-19T07:22:54Z,"new wave,synthpop","RCA Records Label",0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,4
spotify:track:0cGG2EouYCEEC3xfa0tDFV,"Tainted Love","Non-Stop Erotic Cabaret","Soft Cell",1981,153800,77,false,,2024-01-19T07:22:39Z,"synthpop,new wave","EMI",0.5,0.501,0,-8.284,0,0.0376,0.462,0,0.26,0.623,144.438,4
spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black","Aftermath","The Rolling Stones",1966-04-15,202266,83,false,,2024-01-19T07:22:15Z,"classic rock,rock","ABKCO Music and Records, Inc.",0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,4
spotify:track:39shmbIHICJ2Wxnk1fPSdz,"Should I Stay or Should I Go - Remastered","Combat Rock (Remastered)","The Clash",1982,188987,84,false,,2024-01-19T07:22:10Z,"punk","Sony Music UK",0.743,0.836,2,-6.465,1,0.116,0.0804,0,0.384,0.82,113.375,4
spotify:track:1xsYj84j7hUDDnTTerGWlH,"Dream On","Aerosmith","Aerosmith",1973-01-05,267596,85,false,,2024-01-19T07:21:18Z,"classic rock,rock","Aerosmith P&D - Sony",0.392,0.476,1,-7.583,1,0.0249,0.397,0.000163,0.309,0.234,78.031,4
spotify:track:5ql64tgcioaawf4CgM1wcN,"Danse hongroise n°5","Les grands classiques de Mozart à Beethoven","Johannes Brahms;Bratislava Chamber Ensemble;Bratislava Radio Symphony Orchestra;Slovak Philharmonic",1995,134448,47,false,,2024-01-19T07:20:30Z,"classical,classical piano,chamber music,orchestral","Pierre Verany",0.421,0.113,2,-20.535,0,0.04,0.891,0.019,0.0885,0.711,133.764,3
spotify:track:17i5jLpzndlQhbS4SrTd0B,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude","Bach: Cello Suites Nos. 1, 5 & 6","Johann Sebastian Bach;Yo-Yo Ma",1983,152280,70,false,,2024-01-19T07:20:24Z,"baroque,classical,classical piano,concerto,early music,chamber music","Sony Classical",0.275,0.157,7,-18.752,1,0.0636,0.89,0.842,0.186,0.304,73.289,4
spotify:track:4FycxLfl7H5CQnqw9J6LXZ,"Palladio: I. Allegretto","Quirk","Karl Jenkins;Carmine Lauri;David Alberman;London Symphony Orchestra",2008,226880,64,false,,2024-01-19T07:19:16Z,"new age,choral,classical,neoclassical,orchestral,ballet,opera","Decca (UMO) (Classics)",0.53,0.339,2,-16.973,0,0.0419,0.567,0.874,0.102,0.0719,90.041,4
spotify:track:7HB1REjjalFLSXgXlAAwFs,"Concerto for Strings in G Major, RV 151, ""Alla Rustica"": I. Presto","Vivaldi: Concertos for Strings","Antonio Vivaldi;Accademia I Filarmonici;Alberto Martini",1997-03-27,79840,55,false,,2024-01-19T07:19:02Z,"baroque,classical,concerto,early music","Naxos",0.433,0.291,2,-17.56,1,0.0501,0.903,0.907,0.367,0.631,106.65,1
spotify:track:0bSHwuTOZVJUXWT03H9oD2,"Succession (Main Title Theme)","Succession: Season 1 (HBO Original Series Soundtrack)","Nicholas Britell",2019-08-09,102013,67,false,,2024-01-19T07:18:43Z,"score","Milan",0.366,0.471,8,-6.369,1,0.0363,0.000226,0.868,0.0673,0.037,140.142,4
spotify:track:0oN921mKYPOVYhKceZofrs,"Ghost Waltz","Penny Dreadful: Seasons 2 & 3 (Music From The Showtime Original Series)","Abel Korzeniowski",2016-12-16,170893,53,false,,2024-01-19T07:18:09Z,"","Varese Sarabande",0.148,0.25,7,-15.961,1,0.0334,0.906,0.775,0.12,0.162,171.567,3
spotify:track:2kf9er2OtWKnZsBcZuGJmY,"Once Upon a December","Once Upon a December","Invadable Harmony",2019-12-20,150784,0,false,,2024-01-19T07:17:58Z,"","Invadable Harmony under exclusive license to Amuseio AB",0.24,0.123,11,-20.49,0,0.0343,0.976,0.92,0.11,0.0918,144.117,3
spotify:track:6h7ixSEuRKEDgyRe1EzFKi,"Le roi s'amuse: Pavane","Delibes: Best of French Ballet","Léo Delibes;Slovak Philharmonic;Ondrej Lenard",1990-11-06,88000,45,false,,2024-01-19T07:17:45Z,"ballet,opera,classical,orchestral","Naxos",0.199,0.0116,10,-33.62,1,0.0389,0.951,0.945,0.152,0.241,90.921,4
spotify:track:5lm18pjbwdth6ENVllxjfl,"Ballerina","Preludes, Book 1 - Streams","Yehezkel Raz",2019-12-10,71581,71,false,,2024-01-19T07:17:31Z,"","Artlist Original",0.376,0.0207,3,-35.713,1,0.0678,0.993,0.954,0.0938,0.429,75.607,1
spotify:track:0HzMD3JskQJGGVgEOfMeoA,"Enemies to Lovers","Enemies to Lovers","Joshua Kyan Aalampour",2022-02-22,225177,0,false,,2024-01-19T07:16:46Z,"classical","Joshua Kyan Aalampour",0.221,0.259,2,-16.038,1,0.0338,0.964,0.942,0.205,0.124,154.07,3
spotify:track:65QiDjsXKQ2l3n8c9hnOtN,"The Vampire Masquerade","The Edge of Darkness","Peter Gundry",2015-07-25,191250,55,false,,2024-01-19T07:15:59Z,"celtic","Peter Gundry",0.513,0.19,1,-14.692,0,0.0294,0.908,0.946,0.127,0.665,159.981,3
spotify:track:0rUi4aSkmfRE1tJ5qLC9g3,"Violin Concerto No. 9 in G Major, Op. 8: I. Allegro","Saint-Georges: Violin Concertos Op. 5, Nos. 1-2 and Op. 8","Joseph Boulogne Chevalier de Saint-Georges;Takako Nishizaki;Cologne Chamber Orchestra;Helmut Müller-Brühl",2001-04-16,698333,24,false,,2024-01-19T07:10:18Z,"classical,baroque,concerto,chamber music","Naxos",0.341,0.0897,2,-21.5,1,0.0421,0.957,0.916,0.158,0.331,136.832,4
spotify:track:1jWQ4n73jdT7y9gR2VHu0g,"Winter 1 - 2012","Recomposed By Max Richter: Vivaldi, The Four Seasons","Max Richter;Daniel Hope;Raphael Alpermann;Konzerthaus Kammerorchester Berlin;Andre de Ridder",2014-01-01,180560,48,false,,2024-01-18T09:34:32Z,"neoclassical,contemporary classical,minimalism,classical,ambient","Deutsche Grammophon (DG)",0.482,0.61,5,-12.196,0,0.0811,0.736,0.9,0.302,0.485,150.861,4
spotify:track:6VObnIkLVruX4UVyxWhlqm,"Skyfall","Skyfall","Adele",2012-10-04,286081,86,false,,2024-01-17T18:03:07Z,"soft pop","XL Recordings/Columbia",0.346,0.552,0,-6.864,0,0.0282,0.417,0,0.114,0.0789,75.881,4
spotify:track:2cFaQym2TI278kypXZ21W1,"Symphony No. 7 in A Major, Op. 92: IV. Allegro con brio","Beethoven: Symphonies Nos. 5 & 7","Ludwig van Beethoven;Wiener Philharmoniker;Carlos Kleiber",1995-02-20,518625,26,false,,2024-01-17T17:49:10Z,"classical,classical piano,chamber music,opera,orchestral,concerto","Deutsche Grammophon (DG)",0.334,0.321,9,-16.329,1,0.0557,0.923,0.903,0.105,0.418,75.363,4
spotify:track:1FnCsxV5IqRBm0BgKuompQ,"Symphony No. 7 in A Major, Op. 92: III. Presto - Assai meno presto","Beethoven: Symphonies Nos. 5 & 7","Ludwig van Beethoven;Wiener Philharmoniker;Carlos Kleiber",1995-02-20,494000,25,false,,2024-01-17T17:49:05Z,"classical,classical piano,chamber music,opera,orchestral,concerto","Deutsche Grammophon (DG)",0.252,0.118,2,-21.649,1,0.0679,0.919,0.522,0.107,0.135,69.169,4
spotify:track:4zpAd3OLeEfMI9V6WykeTd,"Symphony No. 7 in A Major, Op. 92: II. Allegretto","Beethoven: Symphonies Nos. 5 & 7","Ludwig van Beethoven;Wiener Philharmoniker;Carlos Kleiber",1995-02-20,487000,36,false,,2024-01-17T17:49:03Z,"classical,classical piano,chamber music,opera,orchestral,concerto","Deutsche Grammophon (DG)",0.151,0.0185,4,-25.951,0,0.0335,0.947,0.041,0.0809,0.0741,72.568,4
spotify:track:0iC55tzO1kDDMXm23rmWeX,"Symphony No. 7 in A Major, Op. 92: I. Poco sostenuto - Vivace","Beethoven: Symphonies Nos. 5 & 7","Ludwig van Beethoven;Wiener Philharmoniker;Carlos Kleiber",1995-02-20,814000,27,false,,2024-01-17T17:48:59Z,"classical,classical piano,chamber music,opera,orchestral,concerto","Deutsche Grammophon (DG)",0.392,0.13,9,-19.635,1,0.0437,0.953,0.311,0.0895,0.111,108.854,4
spotify:track:3FW6Uut3vRf9KmHPABKyku,"Symphony No. 5 in C Minor, Op. 67: IV. Allegro","Beethoven: Symphonies Nos. 5 & 7","Ludwig van Beethoven;Wiener Philharmoniker;Carlos Kleiber",1995-02-20,661360,28,false,,2024-01-17T17:48:52Z,"classical,classical piano,chamber music,opera,orchestral,concerto","Deutsche Grammophon (DG)",0.257,0.281,0,-15.744,1,0.0335,0.948,0.887,0.0924,0.343,87.111,4
spotify:track:0kRNiQl7YETxX1z42NuYE4,"Symphony No. 5 in C Minor, Op. 67: III. Allegro","Beethoven: Symphonies Nos. 5 & 7","Ludwig van Beethoven;Wiener Philharmoniker;Carlos Kleiber",1995-02-20,308826,33,false,,2024-01-17T17:48:46Z,"classical,classical piano,chamber music,opera,orchestral,concerto","Deutsche Grammophon (DG)",0.259,0.062,8,-22.438,1,0.0434,0.901,0.192,0.286,0.211,80.561,4
spotify:track:4osr91qBvatFVDPq1wPGGZ,"Symphony No. 5 in C Minor, Op. 67: II. Andante con moto","Beethoven: Symphonies Nos. 5 & 7","Ludwig van Beethoven;Wiener Philharmoniker;Carlos Kleiber",1995-02-20,601413,28,false,,2024-01-17T17:48:43Z,"classical,classical piano,chamber music,opera,orchestral,concerto","Deutsche Grammophon (DG)",0.124,0.0236,8,-19.966,1,0.0367,0.955,0.359,0.0556,0.0657,75.633,3
spotify:track:02EjNQRJohFLY4NaXiFdH1,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio","Beethoven: Symphonies Nos. 5 & 7","Ludwig van Beethoven;Wiener Philharmoniker;Carlos Kleiber",1995-02-20,441946,58,false,,2024-01-17T17:48:39Z,"classical,classical piano,chamber music,opera,orchestral,concerto","Deutsche Grammophon (DG)",0.265,0.214,0,-18.705,0,0.0379,0.951,0.908,0.0905,0.2,98.474,4
spotify:track:3Q8zopc4ABXhysDb1sgLVW,"Porn Star Dancing","My Darkest Days","My Darkest Days;Chad Kroeger;Zakk Wylde",2010-01-01,199013,69,true,,2024-01-17T08:21:08Z,"","Mountain View Records / IDJ",0.477,0.917,2,-3.399,1,0.0814,0.0139,0,0.0756,0.267,160.021,4
spotify:track:14iN3o8ptQ8cFVZTEmyQRV,"I Kissed A Girl","One Of The Boys","Katy Perry",2008-06-17,179640,76,false,,2024-01-15T19:55:48Z,"pop","Capitol Records",0.702,0.76,5,-3.174,1,0.0684,0.00226,0,0.132,0.696,129.996,4
spotify:track:7j31rVgGX9Q2blT92VBEA0,"Teenagers","The Black Parade","My Chemical Romance",2006-10-20,161920,83,false,,2024-01-15T18:33:03Z,"emo,pop punk","Reprise",0.463,0.857,4,-3.063,1,0.0632,0.0506,0,0.184,0.856,111.647,4
spotify:track:5ZUachQ574VccyTQL2MXRR,"Prelude In D Minor, BWV 926 : Prelude In D Minor, BWV 926","J. S. Bach: Italian Concerto / Chromatic Fantasia And Fugue / 12 Little Preludes","Janos Sebestyen;Johann Sebastian Bach",1993-02-10,75533,48,false,,2024-01-14T16:51:37Z,"classical,classical piano,baroque,concerto,early music","Naxos",0.354,0.183,7,-25.575,0,0.0448,0.993,0.897,0.12,0.529,125.519,3
spotify:track:1ITV1k9laGrWUpagayejMQ,"LIVIDI SUI GOMITI","Teatro d'ira - Vol. I","Måneskin",2021-03-19,165786,54,true,,2024-01-14T11:01:06Z,"","RCA Records Label",0.474,0.95,7,-2.762,1,0.0898,0.00646,0.000397,0.177,0.67,176.491,4
spotify:track:5wXzvEwBZLf7x9XqRGbU4z,"Easy Street (feat. Jim Bianco & Petra Haden)","Easy Street (feat. Jim Bianco & Petra Haden)","The Collapsable Hearts Club;Jim Bianco;Petra Haden",2017-03-21,105000,46,false,,2024-01-14T10:59:52Z,"","Ultra Records, LLC",0.667,0.807,0,-0.515,1,0.23,0.342,0.0000131,0.0298,0.959,176.106,4
spotify:track:2QTDuJIGKUjR7E2Q6KupIh,"Test Drive - From How To Train Your Dragon Music From The Motion Picture","How To Train Your Dragon (Music From The Motion Picture)","John Powell",2010-01-01,156306,66,false,,2024-01-13T22:29:33Z,"soundtrack,score","Varese Sarabande",0.259,0.583,2,-9.489,1,0.0418,0.0249,0.978,0.328,0.24,111.153,4
spotify:track:1PYKYcOeakpm7ptx8VmR4N,"I Dreamed a Dream (feat. Tom Ellis & Dennis Haysbert)","Lucifer: Season 5 - Bloody Celestial Karaoke Jam (Special Episode Soundtrack)","Lucifer Cast;Dennis Haysbert;Tom Ellis",2021-05-28,180680,39,false,,2024-01-11T21:53:14Z,"","WaterTower Music",0.408,0.217,10,-13.166,1,0.0337,0.923,0.00992,0.142,0.152,138.087,4
spotify:track:01zjzsmCRsvCEAE0hlWuC6,"You Put A Spell On Me","You Put A Spell On Me","Austin Giorgio",2023-02-10,157813,0,false,,2024-01-11T16:21:33Z,"","RetroGio Productions, LLC",0.516,0.446,11,-6.828,0,0.0322,0.329,0.00000982,0.134,0.438,179.814,3
spotify:track:1f9INE3upWBEyjwPNuBlZa,"Requiem, K. 626: Confutatis","Mozart: Requiem Realisations","Wolfgang Amadeus Mozart;Academy of Ancient Music;Stephen Cleobury;Choir of King's College, Cambridge",2013-04-08,156826,41,false,,2024-01-11T16:06:28Z,"classical,opera,classical piano,chamber music,concerto,baroque,choral,hymns,christmas","Kings College Cambridge",0.216,0.0747,5,-25.119,1,0.0414,0.976,0.415,0.205,0.0344,66.779,3
spotify:track:4rtYZSVbq8IgsGENUGt00c,"Jesu, der du meine Seele, Cantata BWV 78: 1. Chorus: Jesu. der du meine Seele","Bach, J.S.: Cantatas Nos. 8, 78 & 99","Johann Sebastian Bach;Julianne Baird;Allan Fast;Frank Kelly;Jan Opalach;The Bach-Ensemble;Joshua Rifkin",1989-06-28,310826,9,false,,2024-01-08T21:20:25Z,"baroque,classical,classical piano,concerto,early music,renaissance,opera,chamber music,expressionism,choral,ragtime","Decca Music Group Ltd.",0.18,0.127,6,-21.769,0,0.0432,0.94,0.269,0.1,0.151,87.761,4
spotify:track:38RLObegC9ggpKPRVQDc1g,"AMERICAN HORROR SHOW","AMERICAN HORROR SHOW","Snow Wife",2023-06-23,149391,62,true,,2024-01-08T17:42:13Z,"","SNOWGLOBE",0.63,0.763,2,-4.89,1,0.0892,0.0393,0,0.7,0.295,162.152,4
spotify:track:6NgYIETQ8U72CVfkzYhK30,"Fairytale","Fairytales","Alexander Rybak",2009-05-29,183093,70,false,,2024-01-08T11:02:02Z,"","Alexander Rybak",0.586,0.714,2,-6.414,0,0.0271,0.434,0.0000187,0.32,0.593,107.964,4
spotify:track:2YHgqZYn0kYQM9v8nwiqsX,"Libertango (Arr. P. Von Wienhardt for Violin & Piano)","Violino Latino","Arabella Steinbacher;Peter von Wienhardt",2016-01-01,166373,0,false,,2024-01-07T12:27:15Z,"concerto,classical,impressionism,chamber music","Orfeo",0.476,0.169,9,-18.034,0,0.04,0.974,0.768,0.12,0.466,141.059,4
spotify:track:7wsR6WmiibdwfpcVjel4a9,"Kill Of The Night","Man Like That EP","Gin Wigmore",2012-01-01,205306,18,false,,2024-01-07T12:01:35Z,"","Universal Music Australia Pty. Ltd.",0.498,0.71,0,-5.675,1,0.0515,0.00989,0.0000834,0.364,0.538,125.93,4
spotify:track:0USBPlZeGEvIo5YQVBeEZu,"I Want to Be Evil (feat. Lesley Ann-Brandt)","Lucifer: Seasons 1-5 (Original Television Soundtrack)","Lucifer Cast;Lesley-Ann Brandt",2020-08-21,120640,32,false,,2024-01-06T15:33:08Z,"","WaterTower Music",0.366,0.34,5,-8.359,0,0.0369,0.418,0,0.102,0.332,79.182,4
spotify:track:4pt5fDVTg5GhEvEtlz9dKk,"I WANNA BE YOUR SLAVE","Teatro d'ira - Vol. I","Måneskin",2021-03-19,173346,83,true,,2024-01-03T12:34:53Z,"","RCA Records Label",0.75,0.608,1,-4.008,1,0.0387,0.00165,0,0.178,0.958,132.507,4
spotify:track:3dYD57lRAUcMHufyqn9GcI,"Take Me To Church","Hozier","Hozier",2014-09-19,241688,84,false,,2024-01-03T12:30:48Z,"","Universal-Island Records Ltd.",0.575,0.664,4,-5.303,0,0.0481,0.637,0,0.116,0.437,129.071,4
spotify:track:14rZjW3RioG7WesZhYESso,"Comptine d'un autre été, l'après-midi","Le Fabuleux destin d'Amélie Poulain (Bande originale du film)","Yann Tiersen",2001-04-23,140733,73,false,,2024-01-02T22:10:52Z,"","UGC Images/ADA France",0.483,0.192,4,-15.378,0,0.0469,0.991,0.908,0.106,0.0542,100.848,4
spotify:track:1AM8QdDFZMq6SrrqUnuQ9P,"Feeling Good","It's Time","Michael Bublé",2005-02-08,237333,72,false,,2024-01-02T22:04:23Z,"christmas","143/Reprise",0.535,0.548,1,-6.51,1,0.037,0.533,0.00000148,0.123,0.477,115.144,3
spotify:track:5a9dvzfd7fJYarntr1ujrT,"#SherlockLives","Sherlock: Music from Series 3 (Original Television Soundtrack)","David Arnold;Michael Price",2014-03-04,169346,0,false,,2024-01-02T20:01:00Z,"soundtrack","Silva Screen Records",0.232,0.199,2,-17.292,1,0.0417,0.27,0.945,0.252,0.0694,78.142,4
spotify:track:5Rb6UfzLIezOnXTqoNtLeR,"How It Was Done","Sherlock: Music from Series 3 (Original Television Soundtrack)","David Arnold;Michael Price",2014-03-04,164226,0,false,,2024-01-02T19:53:44Z,"soundtrack","Silva Screen Records",0.509,0.841,9,-11.724,1,0.0389,0.000518,0.668,0.232,0.497,144.045,4
spotify:track:4euAGZTszWPrriggYK0HG9,"Lay All Your Love On Me","Super Trouper","ABBA",1980,274466,80,false,,2024-01-02T10:32:28Z,"","Polar Music International AB",0.678,0.727,2,-7.844,0,0.0258,0.117,0.00396,0.354,0.71,133.481,4
spotify:track:2yLE4fvbroJS8JNa3YA6ZB,"How Villains Are Made","Talking to Myself","Madalen Duke",2020-11-06,206595,51,false,,2024-01-02T10:19:18Z,"","FRTYFVE",0.357,0.366,4,-10.732,0,0.0305,0.719,0.000197,0.0807,0.262,80.229,4
spotify:track:6CkverLjDqYbrbE42xug1i,"And so It Begins","And so It Begins","Klergy",2020-02-03,208000,49,false,,2024-01-02T10:05:46Z,"","Klergy",0.539,0.38,9,-10.621,1,0.0362,0.793,0.101,0.0948,0.0514,144.021,4
spotify:track:7orWirnDZPWG0y4k7Zc2iN,"SHERlocked","Sherlock: Music From Series 2 (Original Television Soundtrack)","David Arnold & Michael Price",2012-05-08,224186,0,false,,2023-12-31T16:38:40Z,"","Silva Screen Records",0.167,0.127,9,-21.388,0,0.0402,0.807,0.891,0.136,0.0387,129.013,3
spotify:track:02gc9RVtOiGnNDSqDO0mrT,"The Woman","Sherlock: Music From Series 2 (Original Television Soundtrack)","David Arnold & Michael Price",2012-05-08,151493,0,false,,2023-12-31T16:37:10Z,"","Silva Screen Records",0.366,0.1,9,-21.925,0,0.0379,0.895,0.947,0.108,0.097,122.042,3
spotify:track:7ztSUfpzB1CJ2YdLaanoMk,"Number Systems","Sherlock (Soundtrack from the TV Series)","David Arnold & Michael Price",2012-03-13,181706,0,false,,2023-12-31T16:21:11Z,"","Silva Screen Records",0.319,0.262,0,-19.485,1,0.0402,0.0676,0.92,0.241,0.0485,119.95,4
spotify:track:6AoQsgRnt1cVz1jLBVo9AY,"Library Books","Sherlock (Soundtrack from the TV Series)","David Arnold & Michael Price",2012-03-13,199080,0,false,,2023-12-31T16:02:58Z,"","Silva Screen Records",0.395,0.24,0,-23.613,1,0.0426,0.189,0.698,0.0733,0.069,119.95,4
spotify:track:4aPkUJj38H8ld4nJrq2prk,"Which Bottle?","Sherlock (Soundtrack from the TV Series)","David Arnold & Michael Price",2012-03-13,131666,0,false,,2023-12-31T15:53:24Z,"","Silva Screen Records",0.181,0.266,0,-23.588,1,0.0543,0.202,0.888,0.0718,0.0419,78.775,5
spotify:track:2hyR75AnLlxcBbIrt8Q05f,"Pink","Sherlock (Soundtrack from the TV Series)","David Arnold & Michael Price",2012-03-13,227373,0,false,,2023-12-31T15:43:54Z,"","Silva Screen Records",0.222,0.0617,0,-23.637,0,0.0397,0.911,0.9,0.119,0.0766,117.805,4
spotify:track:6RcgPZ49rLWNqHiEFEmKNZ,"The Game is On","Sherlock (Soundtrack from the TV Series)","David Arnold & Michael Price",2012-03-13,220826,0,false,,2023-12-31T15:36:10Z,"","Silva Screen Records",0.471,0.302,0,-19.293,1,0.0337,0.071,0.755,0.113,0.0366,119.916,4
spotify:track:7zKskM3yQ3PY08FOPOMECp,"Cello Concerto No. 2, Op. 77: I. Molto sostenuto - Allegro molto e energico","Kabalevsky: Violin Concerto & Cello Concerto","Dmitry Kabalevsky;Bryden Thomson;London Philharmonic Orchestra;Raphael Wallfisch",2002-09-01,808533,0,false,,2023-12-31T15:03:56Z,"concerto,orchestral,classical,opera,baroque,chamber music","Chandos",0.196,0.0519,7,-23.873,1,0.0423,0.931,0.859,0.478,0.0369,89.425,4
spotify:track:2O9WuUWa6MVsAlIdfPybNj,"Violin Concerto, Op. 48: III. Vivace giocoso","Kabalevsky: Violin Concerto & Cello Concerto","Dmitry Kabalevsky;Neeme Järvi;Royal Scottish National Orchestra;Lydia Mordkovitch",2002-09-01,344000,0,false,,2023-12-31T14:57:12Z,"concerto,ballet,classical,orchestral,impressionism,chamber music","Chandos",0.363,0.247,9,-17.961,0,0.0547,0.908,0.23,0.063,0.342,89.895,4
spotify:track:2LKbGKk5fP7G1lc07WMulC,"Sonata for Violin & Guitar in A Minor, Op. 3 No. 4, MS 27: II. Allegretto motteggiando","Paganini: Sonatas for Violin & Guitar","Niccolò Paganini;Fabio Biondi;Giangiacomo Pinardi",2018-06-22,92453,0,false,,2023-12-31T14:08:25Z,"classical,baroque,concerto,chamber music","Glossa",0.466,0.136,9,-18.998,0,0.0417,0.969,0.441,0.108,0.793,149.43,4
spotify:track:2B6dbQ9zZeULo0980unCQm,"Appassionata (1st Movement)","Appassionata","Ludwig van Beethoven;Calyxis",2020,530721,0,false,,2023-12-31T12:56:36Z,"classical,classical piano,chamber music","Independent",0.326,0.0596,5,-27.841,0,0.0344,0.948,0.869,0.13,0.0399,179.048,3
