Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:54wdG7MEGhtkhLsxprlltp,"Leaving Home Ain't Easy - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,195040,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.518,0.454,9,-9.207,1,0.028,0.0534,0,0.112,0.214,107.674,4
spotify:track:6b7TVeW6F7YLK1ZHDb2VA1,"Don't Stop Me Now - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,209413,15,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.564,0.865,5,-5.277,1,0.165,0.0472,0.000188,0.77,0.602,156.334,4
spotify:track:44SNh4cxnJPTbT03o4H5qy,"More Of That Jazz - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,256653,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.359,0.718,9,-5.786,1,0.0594,0.0335,0.000038,0.0935,0.509,174.205,4
spotify:track:7r2tLINapK54V3oPmwfq06,"Fat Bottomed Girls - Single Version / Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,203280,11,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.428,0.686,7,-7.709,1,0.0569,0.0594,0,0.358,0.515,88.297,4
spotify:track:6wwRcy6fL6ZhDnBJY4ZrZN,"Bicycle Race - Instrumental","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,189320,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.46,0.405,3,-10.703,1,0.0371,0.0645,0.885,0.0811,0.496,83.093,4
spotify:track:3By0B8TH35zlAJUJ751WOb,"Don't Stop Me Now - With Long-Lost Guitars","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,214106,14,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.49,0.863,5,-6.841,1,0.167,0.0106,0.00434,0.585,0.552,154.995,4
spotify:track:7ICDKVU1cZROuWELH0kpSM,"Let Me Entertain You - Live In Montreal / November 1981","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,168560,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.294,0.969,11,-6.313,0,0.15,0.000358,0.000026,0.99,0.318,77.193,4
spotify:track:7oWeFAbN7Ep3t2gDIEA3X4,"Dreamer's Ball - Early Acoustic Take / August 1978","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,220533,6,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.731,0.221,9,-12.075,1,0.0531,0.847,0,0.339,0.26,83.902,4
spotify:track:1UwKEG5nVtMldGyQermwdG,"Play The Game - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,212533,7,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.385,0.698,5,-5.772,1,0.0314,0.337,0,0.126,0.28,78.528,4
spotify:track:584N7YrdDC4YcXKOfcrhtc,"Dragon Attack - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,258773,6,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.7,0.864,0,-5.481,1,0.125,0.138,0.00281,0.259,0.606,88.192,4
spotify:track:6rh4UL9CChLJIYLoFt24Zy,"Another One Bites The Dust - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,214653,28,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.932,0.528,5,-6.472,0,0.161,0.115,0.329,0.163,0.757,109.975,4
spotify:track:3Srpe0TM2qsxcnMk15YlFG,"Need Your Loving Tonight - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,169200,5,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.604,0.877,9,-3.881,1,0.0392,0.326,0,0.241,0.8,137.813,4
spotify:track:6LRIeceMebqu7TmyyXCRTA,"Crazy Little Thing Called Love - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,163373,31,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.599,0.762,0,-6.887,1,0.0423,0.714,0.00000443,0.35,0.715,76.961,4
spotify:track:0qGkb3vYD9HVlSp1l777ot,"Rock It (Prime Jive) - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,273013,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.475,0.915,11,-5.699,1,0.0618,0.321,0,0.0638,0.635,160.28,4
spotify:track:5zxaMGyM68uOfHgPK5PVX0,"Don't Try Suicide - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,232120,11,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.795,0.485,7,-7.529,1,0.201,0.338,0,0.0307,0.645,135.252,4
spotify:track:3RvHxJ46jVTjvLiBhB6m8f,"Sail Away Sweet Sister - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,213426,3,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.498,0.5,11,-6.937,0,0.0285,0.829,0,0.0907,0.196,79.938,4
spotify:track:5MUqgTiIpzx5vYxaZ2wJaI,"Coming Soon - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,170040,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.684,0.913,9,-5.785,0,0.0451,0.00824,0.0665,0.123,0.871,136.819,4
spotify:track:6wdbKl8qlJny3d9J7i5mTh,"Save Me - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,229920,6,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.506,0.45,7,-6.796,1,0.0269,0.359,0,0.127,0.327,81.621,3
spotify:track:43YyW0YXqmEC0iHTPanhZp,"Save Me - Live In Montreal / November 1981","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,256693,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.248,0.644,7,-6.237,1,0.0391,0.024,0.0000485,0.887,0.265,162.452,4
spotify:track:6rWZvVwIFfGs0ItFXFI0xI,"A Human Body - B-Side","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,222693,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.499,0.567,7,-8.403,1,0.0332,0.376,0.000243,0.306,0.621,151.408,3
spotify:track:1AGGOLr83hkLfxvrc47Ara,"Sail Away Sweet Sister - Take 1 With Guide Vocal","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,152120,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.475,0.61,11,-7.676,0,0.0257,0.615,0.00318,0.374,0.529,78.176,4
spotify:track:0jsjQpTFOuJcEOJbH2jBOf,"It's A Beautiful Day - Original Spontaneous Idea / April 1980","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,89266,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.446,0.234,7,-10.807,1,0.037,0.632,0,0.132,0.344,77.837,3
spotify:track:2iU9i3eDOhyclvDfXqpQpn,"Dragon Attack - Live At Milton Keynes Bowl / June 1982","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,314786,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.326,0.968,2,-5.756,0,0.112,0.00145,0.0755,0.825,0.291,91.686,4
spotify:track:5Nv2rpN46TWZQKrXxQtKMH,"Flash's Theme - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,209986,5,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.496,0.521,9,-12.169,0,0.113,0.487,0.0272,0.47,0.179,109.242,4
spotify:track:6gMaHvzpMLd0dRunx3a15r,"In The Space Capsule (The Love Theme) - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,162586,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.244,0.423,2,-14.225,1,0.0509,0.0447,0.76,0.105,0.15,107.232,3
spotify:track:7wgKlZY28C7hZuPBn2mSgi,"Ming's Theme (In The Court Of Ming The Merciless) - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,160680,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.311,0.0157,1,-18.453,1,0.0435,0.438,0.0163,0.132,0.0293,151.732,3
spotify:track:4ji2Gui5qCPakvQLMH3e1P,"The Ring (Hypnotic Seduction Of Dale) - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,57306,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.346,0.0609,5,-21.062,0,0.0657,0.951,0.942,0.235,0.0369,73.705,4
spotify:track:4FjAzufhWhCYVRNh6dXPHh,"Football Fight - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,88586,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.513,0.88,9,-6.808,0,0.0755,0.000206,0.678,0.362,0.317,92.125,4
spotify:track:1Ooylezk3Pq5xNyvaa3cun,"In The Death Cell (Love Theme Reprise) - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,144880,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.131,0.302,7,-14.465,1,0.0365,0.569,0.805,0.413,0.0399,78.967,4
spotify:track:6sUKNblilRLXRwNp0BXR2i,"Execution Of Flash - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,65653,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.257,0.118,2,-18.319,1,0.0438,0.425,0.383,0.151,0.194,80.693,5
spotify:track:5jQoV6CBtFTL0buF3hpvcE,"The Kiss (Aura Resurrects Flash) - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,104866,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.231,0.262,10,-12.817,1,0.0397,0.783,0.633,0.0924,0.039,96.187,3
spotify:track:1xqU7cSBCQHGMbDY1Is2Ap,"Arboria (Planet Of The Tree Men) - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,101346,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.229,0.0647,7,-25.581,0,0.0461,0.984,0.000312,0.236,0.102,170.457,1
spotify:track:3HXY93xYAgU9z9ZJTXURpc,"Escape From The Swamp - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,103053,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.36,0.227,11,-19.791,1,0.0351,0.759,0.819,0.104,0.157,90.602,3
spotify:track:439kzfOWUdPtIfaXX5N4xJ,"Flash To The Rescue - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,163453,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.616,0.556,9,-15.313,1,0.137,0.185,0.625,0.288,0.0759,113.361,4
spotify:track:5oyljM3m14P92hfbnzaLoO,"Vultan's Theme (Attack Of The Hawk Men) - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,72906,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.269,0.869,0,-7.894,1,0.0752,0.0000271,0.927,0.111,0.533,76.868,4
spotify:track:2vNLet6bs2xOyjrwbM3yZ1,"Battle Theme - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,138306,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.218,0.906,2,-6.638,1,0.0792,0.000546,0.415,0.107,0.402,116.634,4
spotify:track:4YF6vu9TNRSEIZQsEJDZ7j,"The Wedding March - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,56000,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.172,0.431,2,-8.203,1,0.0379,0.247,0.772,0.445,0.478,72.909,4
spotify:track:0YOIOK6Lb64kQPU15TDhv9,"Marriage Of Dale And Ming (And Flash Approaching) - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,124280,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.379,0.464,9,-8.868,1,0.0832,0.211,0.019,0.804,0.365,115.832,4
spotify:track:3sUecOFCOCrNPp8tDxD7lI,"Crash Dive On Mingo City - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,60653,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.508,0.856,9,-11.118,1,0.215,0.391,0.0652,0.64,0.112,116.091,4
spotify:track:69fW6c3ROOKCuqC94MCnQM,"Flash's Theme Reprise - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,83573,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.369,0.626,9,-7.664,0,0.0648,0.0302,0.19,0.917,0.438,107.497,4
spotify:track:4IDKIR03Nj85emUQJ74nkw,"The Hero - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,213413,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.313,0.796,2,-7.173,1,0.0754,0.0399,0.017,0.376,0.354,123.149,4
spotify:track:1EeDv4xwwx5Dvlfboip3bx,"Flash - Single Version","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,168213,6,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.48,0.656,4,-11.362,0,0.118,0.188,0.0179,0.11,0.209,108.493,4
spotify:track:1DmRF9nmBCKgSLQ1DmnW2Z,"The Hero - October 1980... Revisited","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,175720,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.329,0.783,9,-7.321,1,0.0694,0.000311,0.00112,0.317,0.321,123.442,4
spotify:track:02xyyY129YhdnGvxNIFhyX,"The Kiss - Early Version / March 1980","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,71360,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.321,0.271,9,-12.31,0,0.0479,0.938,0.686,0.0952,0.147,97.527,4
spotify:track:655rzTaKY96ucsSETkzO3N,"Football Fight - Early Version / No Synths! / February 1980","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,115426,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.293,0.949,9,-9.187,0,0.0718,0.000274,0.932,0.18,0.412,183.474,4
spotify:track:2x0iCbmgC1pA0mi5gA9Nvd,"Flash - Live In Montreal / November 1981","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,132053,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.562,0.813,2,-8.387,1,0.038,0.00387,0.00465,0.743,0.393,113.864,4
spotify:track:4lCnWJTE8xSHevlz9xJe2r,"The Hero - Live In Montreal / November 1981","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,108453,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.227,0.88,9,-7.104,1,0.0862,0.0000337,0.111,0.699,0.419,114.147,4
spotify:track:0GKGsFGZwmyELKAcwHAXUd,"Staying Power - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,252133,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.823,0.855,2,-6.104,1,0.109,0.133,0,0.0795,0.465,115.347,4
spotify:track:6MMAnq5wTiIlYyWiz2Rg8e,"Dancer - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,230120,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.741,0.477,9,-6.113,1,0.0342,0.0435,0.0000134,0.0483,0.517,100.106,4
spotify:track:2c8ckkoTwA3xjfYfTEGoJo,"Back Chat - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,275093,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.785,0.844,0,-6.422,1,0.0632,0.121,0.0000984,0.372,0.709,118.963,4
spotify:track:0F0cvi3PxKPlbgm8lLmcDo,"Body Language - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,271600,7,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.831,0.538,1,-9.594,1,0.0649,0.0385,0.00857,0.101,0.362,132.585,4
spotify:track:4oiNBUNl7K60Lo9x1ztsrw,"Action This Day - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,214813,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.727,0.477,2,-6.121,1,0.0399,0.0563,0.000275,0.0789,0.908,166.374,4
spotify:track:5u2qpBIakzhy10dcM3vn4x,"Put Out The Fire - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,198240,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.546,0.859,2,-5.869,1,0.0601,0.224,0,0.183,0.501,91.787,4
spotify:track:2l3JYRvHwHR7aWgR1xJY1r,"Life Is Real (Song For Lennon) - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,211360,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.571,0.448,7,-8.303,1,0.0246,0.609,0,0.0711,0.344,80.716,4
spotify:track:7ztq8MHEGYFpqj5EHhL5n6,"Calling All Girls - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,231853,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.612,0.722,2,-6.749,1,0.0347,0.0496,0.0000932,0.0612,0.614,138.432,4
spotify:track:2LNTaOdt84bFuoNRMLV8Hp,"Las Palabras De Amor (The Words Of Love) - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,271640,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.39,0.554,2,-7.662,1,0.029,0.1,0.00000126,0.0705,0.131,80.89,4
spotify:track:6sNqp7XJUGFkNbkc0tlQih,"Cool Cat - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,209106,12,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.818,0.399,9,-9.927,1,0.111,0.306,0.00243,0.18,0.838,73.762,4
spotify:track:45Zo6ftGzq6wRckCUrMoBJ,"Under Pressure - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen;David Bowie",2011-01-01,248440,29,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock,art rock","Hollywood Records",0.671,0.712,2,-7.809,1,0.0476,0.424,0,0.104,0.465,113.803,4
spotify:track:7zcUR3DMS6fBP8YyGIfVvM,"Staying Power - Live At Milton Keynes Bowl / June 1982","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,237680,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.387,0.983,0,-5.613,1,0.189,0.00244,0.0000154,0.966,0.122,132.753,4
spotify:track:5Y4drOeCVy8r4sI0vQ2xl4,"Soul Brother - B-Side","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,216840,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.484,0.519,0,-7.003,1,0.0341,0.654,0.0000154,0.0989,0.503,116.99,3
spotify:track:5Zq1juPYPwltgF4VRqnlx5,"Back Chat - Single Remix","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,252293,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.803,0.798,0,-7.701,1,0.0485,0.0756,0.0000904,0.0507,0.799,121.766,4
spotify:track:08bW61wAa5rsBCMYAz7rdF,"Action This Day - Live In Tokyo / November 1982","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,385600,2,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.306,0.903,2,-6.24,1,0.135,0.0375,0.0000137,0.981,0.255,176.294,4
spotify:track:7MnH6RQSL5n5aRINi44a2h,"Calling All Girls - Live In Tokyo / November 1982","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,285120,1,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.424,0.906,2,-5.913,1,0.0638,0.000578,0.00102,0.906,0.283,147.174,4
spotify:track:3LFcTYXWi9Z9hHfMyuwt1T,"Keep Yourself Alive - 2011 Mix","Queen 40 Limited Edition Collector's Box Set","Queen",2011-01-01,226720,20,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.449,0.721,9,-9.498,1,0.0789,0.25,0.0000424,0.104,0.594,133.749,4
spotify:track:43TJ0fIeoXOctB2ZhN5jn9,"Doing All Right - Remastered 2011","Queen 40 Limited Edition Collector's Box Set","Queen",2011-01-01,249213,9,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.343,0.293,9,-12.408,1,0.0362,0.755,0.0000219,0.0833,0.178,93.841,4
spotify:track:1TIf4DDAbes240PRWtafRG,"Great King Rat - Remastered 2011","Queen 40 Limited Edition Collector's Box Set","Queen",2011-01-01,343013,6,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.35,0.851,4,-12.363,0,0.208,0.0404,0.00062,0.115,0.428,135.28,4
spotify:track:6H44DbzkhoBonz0l7gcIK8,"My Fairy King - Remastered 2011","Queen 40 Limited Edition Collector's Box Set","Queen",2011-01-01,248160,6,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.315,0.536,2,-10.059,0,0.0324,0.349,0.00843,0.127,0.275,99.674,4
spotify:track:6aLGGOwGHfaSRSbCdCGO4I,"Liar - Remastered 2011","Queen 40 Limited Edition Collector's Box Set","Queen",2011-01-01,383920,6,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.273,0.788,2,-7.227,1,0.212,0.00279,0.0626,0.178,0.267,144.132,4
spotify:track:6oprEz3PettYqBNQgQdYUP,"The Night Comes Down - Remastered 2011","Queen 40 Limited Edition Collector's Box Set","Queen",2011-01-01,263026,5,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.402,0.569,7,-12.318,1,0.059,0.68,0.00201,0.423,0.674,143.469,4
spotify:track:5dpNEvaeRXzjq1QI8Kg6jL,"Modern Times Rock 'n’ Roll - Remastered 2011","Queen 40 Limited Edition Collector's Box Set","Queen",2011-01-01,108173,5,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.47,0.934,4,-9.208,0,0.0673,0.0635,0.000057,0.862,0.513,115.763,4
spotify:track:1YrLZPAi5kfpL1AdP5rAm1,"Son And Daughter - Remastered 2011","Queen 40 Limited Edition Collector's Box Set","Queen",2011-01-01,199546,4,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.326,0.713,4,-7.77,1,0.0434,0.143,0.0223,0.337,0.732,144.927,4
spotify:track:7Lc0fEVQq71sP4hFHgrf4s,"Jesus - Remastered 2011","Queen 40 Limited Edition Collector's Box Set","Queen",2011-01-01,224173,5,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.357,0.739,9,-7.077,1,0.161,0.151,0,0.165,0.53,115.038,4
spotify:track:5UzR7qqK7yoPxxM3V8tySq,"Seven Seas Of Rhye - Remastered 2011","Queen 40 Limited Edition Collector's Box Set","Queen",2011-01-01,76586,6,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.293,0.485,2,-13.346,1,0.0423,0.726,0.953,0.207,0.0455,107.402,4
spotify:track:30W7QxTYms1Yy959ZnQp2C,"Keep Yourself Alive - De Lane Lea Demo / December 1971","Queen 40 Limited Edition Collector's Box Set","Queen",2011-01-01,230173,6,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.451,0.887,9,-9.065,1,0.171,0.322,0.0000214,0.42,0.364,133.903,4
spotify:track:5claLvW6rshqhXUm2iqvrS,"The Night Comes Down - De Lane Lea Demo / December 1971","Queen 40 Limited Edition Collector's Box Set","Queen",2011-01-01,262560,4,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.371,0.552,4,-10.476,0,0.0525,0.724,0.0000395,0.37,0.629,143.259,4
spotify:track:3FuQrbJBLxKnt8fz0LCN0l,"Great King Rat - De Lane Lea Demo / December 1971","Queen 40 Limited Edition Collector's Box Set","Queen",2011-01-01,367680,4,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.336,0.889,4,-8.596,0,0.104,0.193,0.000127,0.131,0.486,131.513,4
spotify:track:7yQztzNULNOoDCJbkuo62R,"Jesus - De Lane Lea Demo / December 1971","Queen 40 Limited Edition Collector's Box Set","Queen",2011-01-01,304733,3,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.23,0.719,9,-7.954,1,0.0543,0.588,0.0000944,0.25,0.489,201.907,3
spotify:track:3Hw4CNnR4pVOCzx3o34C52,"Liar - De Lane Lea Demo / December 1971","Queen 40 Limited Edition Collector's Box Set","Queen",2011-01-01,472226,3,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.264,0.886,2,-9.085,1,0.0768,0.0717,0.0226,0.596,0.414,143.495,4
spotify:track:5GNi8peRCjFIUKTgOxd8Cc,"Mad The Swine - June 1972","Queen 40 Limited Edition Collector's Box Set","Queen",2011-01-01,202653,4,false,,2012-12-08T09:29:14Z,"classic rock,rock,glam rock","Hollywood Records",0.61,0.734,1,-9.069,1,0.128,0.359,0,0.123,0.677,138.556,4
